MYL9,4016,7720,3478,9150,4292,5633,6917,5221,5263,2045,6032,4607,4862,4590,5194,5150,5596,5089,3822,5810,8347,3768,2694,7473,1971,4756,4396,2800,3049,4152,1253,1616,2134,2692,3134,1030,2265,1685,3248,2244,2677,2349,3016,2385,8623,2450,2219,2809,3727,3273,3264,2281,2730,3207,2866,2525,2611,1527,2496,5591,938,3924,3037,1734,2731,1478,3120,2891,2640,1769,3050,2556,2141,5954,2271,3482,2590,2173,2563,2106,5286,3710,7366,2319,1783,6692,4615,2482,2321,0
FNIP1,5294,7654,3910,8007,4735,6285,6769,5744,6423,2339,7672,5615,9609,4774,5544,7385,5647,6148,4467,4597,7281,3552,3953,6421,1959,6263,5524,5337,3947,3231,1259,2207,4026,4598,4024,1238,2636,1913,4547,4020,4161,3528,4011,2622,2933,2794,4597,1493,4806,8241,5890,3697,2956,5812,3622,2522,3963,1624,3862,7621,757,3588,4165,2685,4808,1088,3174,4446,4344,1949,3805,4551,5231,6931,3920,4141,4233,2287,4196,2868,5676,3416,4067,2990,2670,4538,7810,3405,3317,0
SECISBP2,142109,208579,114272,241131,163846,210528,224381,138610,145245,101866,165055,137589,135385,183104,136646,151882,238119,263595,90314,203781,253111,212157,112904,257247,96328,125593,100520,159177,112435,76333,27640,55849,77528,18807,74196,65436,80864,87642,107431,74511,100844,80154,95618,91476,156439,53551,62885,62650,93361,197510,154277,82126,64777,132309,78221,35295,80112,75834,150616,208789,10385,118134,70379,36397,29360,26692,141475,93871,85281,103797,150422,86143,55215,131707,78836,83484,110575,25565,101771,35852,102475,117239,87466,82923,66304,115497,128738,88441,6239,0
EPHA7,1390,2065,1232,2334,1084,2363,1610,1498,1952,1358,1880,1540,1580,1781,1296,1596,1625,1933,1263,1551,2126,1110,1289,2210,782,1498,1818,709,516,1177,364,688,1331,1682,728,397,720,605,1282,988,904,759,634,716,1250,732,754,1047,1133,1322,903,983,743,828,754,816,1115,525,993,2120,207,1637,968,631,2771,201,804,1586,843,746,1377,1132,1010,2519,1896,950,1071,625,775,673,1974,1300,1926,623,803,1424,2429,809,648,0
STK36,2963,3054,2143,3461,3334,3480,2785,2846,2110,3381,3227,2236,2337,2202,2758,2945,2128,3657,2620,2284,3476,2911,3882,3714,661,985,2072,757,380,1245,732,588,1927,1411,728,207,989,642,1179,940,1329,1026,738,963,1393,642,1862,514,953,3188,2451,1525,1094,1213,920,920,1271,320,1108,1349,697,1856,1270,1052,2984,324,883,1923,1640,371,1228,1304,1870,2705,1334,979,1193,961,1405,337,2701,1146,2426,704,940,1075,2455,802,714,0
SMAD7,1013,1182,740,958,872,1063,938,904,656,1412,932,841,986,1119,1024,742,705,1019,871,811,1040,1359,1029,932,356,556,1410,602,323,1177,402,516,1050,1292,522,149,583,252,783,398,370,411,508,491,918,398,1113,418,479,955,860,618,303,377,445,326,625,208,472,1029,269,818,426,372,627,435,409,584,471,432,721,542,843,1145,593,736,542,542,1310,294,1193,513,720,308,511,825,1857,581,364,0
PPP1R16B,1207,2849,852,2741,771,1846,1194,1126,2029,1176,2723,1053,3588,1468,743,919,1874,2288,656,2263,3339,1309,778,1704,336,1056,383,1264,580,290,252,624,185,541,315,213,597,682,1580,580,714,770,655,966,634,523,563,231,912,484,502,575,745,1140,718,2312,797,551,665,411,155,548,952,528,377,201,514,1171,964,319,444,818,510,2146,251,1119,798,397,718,820,1044,887,1125,356,289,1539,698,1118,719,0
PTEN,4409,5209,3782,5151,3151,4447,4926,4585,5078,3353,5062,4628,5419,4418,3698,4818,4213,7034,4160,4696,5701,4093,4250,5104,1829,2589,2738,2333,2417,3067,953,1825,3192,3535,2488,836,2144,1950,3029,1804,2678,1662,2002,2234,2419,2169,1843,3039,2253,2229,2607,2675,2686,3913,2800,3293,2454,1512,3135,4259,464,3826,2472,2187,8887,694,2661,3002,2724,2040,3045,2960,2324,7073,3268,2574,3176,1641,1390,1496,4626,3287,6802,2308,1586,2324,4052,2157,1960,0
SYNE2,6290,7245,4510,7260,5241,6312,6901,6770,7757,5581,7189,6140,7946,5223,5086,6592,6647,8489,5322,5942,7054,5475,5943,7072,8824,13365,3928,10324,15671,3301,4519,7428,8109,14131,15210,4028,7132,6152,11273,6092,10107,4718,10757,10257,10488,8846,7298,4831,12836,7327,14659,7854,12801,13164,10423,6603,10563,8519,11746,6618,4547,8456,12774,8411,10680,4367,11281,11139,10425,8017,9770,9894,11710,7004,3507,13511,11006,10855,9477,11457,5763,11617,7018,12850,6132,4534,4458,6962,12933,1
CCND1,4456,2518,1275,2239,7803,1412,5088,1567,12130,1768,2620,2689,5083,2062,1934,3956,3118,2143,2468,2915,5400,11201,2078,2599,1373,838,3619,2185,419,610,286,566,430,282,466,336,1224,3694,546,5464,695,639,1103,929,277,551,706,241,1130,415,254,551,154,1033,321,1938,734,488,203,912,128,496,956,845,602,310,329,1693,496,820,461,440,259,1163,1170,585,441,154,811,480,5987,732,3330,543,529,1722,644,1866,132,0
RAD21L1,557,949,729,977,836,1016,1156,656,595,792,793,777,831,862,872,634,1039,848,554,784,1112,1046,664,1561,417,665,602,643,672,788,535,358,152,423,740,250,409,448,479,34,414,155,583,615,1026,485,463,738,668,498,219,421,575,540,588,350,246,583,626,592,322,772,341,401,118,549,444,241,541,452,638,287,309,484,219,1015,420,333,472,343,324,425,530,466,432,177,951,476,708,0
IL17RA,1099,1623,1055,1832,799,1697,1196,1331,1021,1427,1556,1120,1483,1200,1174,1409,1119,1575,901,1185,1405,967,1366,1996,319,1814,1384,803,498,816,182,260,665,988,832,267,396,599,792,916,387,466,861,389,527,255,646,405,948,684,1293,428,460,671,687,312,528,481,648,1110,99,1014,579,468,1535,290,562,794,676,404,656,431,564,951,1011,487,475,384,571,443,821,392,1631,309,1015,1215,1813,889,554,0
MAST1,690,928,597,940,854,556,877,573,849,905,714,707,1367,876,525,683,618,846,1510,646,860,585,480,989,515,509,1121,320,99,1042,143,296,129,719,158,57,403,610,222,286,144,189,381,277,498,125,215,278,859,191,140,299,207,458,267,795,349,342,145,1169,530,204,359,180,322,252,116,343,337,227,103,236,324,507,218,604,216,113,625,603,850,262,1861,195,272,593,1310,424,121,0
C3orf52,146,202,165,239,534,234,226,230,69,156,93,171,133,176,165,60,183,195,171,248,367,93,103,317,383,608,101,177,300,232,191,523,261,397,202,237,310,123,179,449,385,257,321,469,454,150,274,328,362,373,198,228,168,235,311,210,236,497,420,202,381,382,317,167,437,406,388,356,503,429,460,205,380,291,146,687,151,405,949,287,225,155,84,293,215,593,228,323,245,1
SERP2,8615,13123,5854,14079,7989,8767,11567,8025,12859,3068,13285,8492,13731,5942,9940,11994,9636,10259,7125,9178,16714,6725,4803,9799,3113,11704,7128,7721,3908,3787,1771,2333,5745,9232,6112,1625,4715,3574,7624,6796,4056,5029,6274,5082,3260,3327,6869,4638,6777,7733,7362,4432,4380,5394,4377,5891,4990,1789,6275,8143,1772,10195,5934,4051,10516,1878,4900,6839,7336,3278,5570,4072,5366,8775,5452,4074,5520,2454,4996,3367,9790,5556,17827,2877,7782,8631,8413,5992,4474,0
CDKN1B,614,1237,449,574,385,320,469,647,630,147,737,1063,1567,498,605,737,306,305,1271,410,290,400,664,413,73,117,187,83,82,84,106,349,71,166,120,105,13,26,299,124,359,37,98,62,35,29,88,591,235,27,32,24,152,74,60,78,85,182,93,123,24,437,44,41,665,9,104,85,91,248,312,351,42,1137,354,374,165,82,27,73,148,105,462,48,80,143,94,234,428,0
CCDC91,36,30,50,6,19,10,11,87,15,10,32,45,27,19,24,52,5,17,72,18,17,104,66,24,413,44,25,112,99,7,57,228,227,1221,102,196,335,202,548,47,754,26,106,208,57,298,797,169,431,123,279,428,172,505,504,0,399,174,686,19,157,409,96,44,2243,265,132,480,452,60,111,179,194,203,399,162,540,82,143,131,253,89,6,233,139,134,18,53,342,1
ALAS2,3730,2437,1521,1014,944,798,734,3761,2534,773,3745,3775,2095,1492,2387,4003,773,1110,5225,495,935,691,3780,677,175,338,504,196,194,309,111,289,144,96,120,102,244,505,121,152,108,165,370,348,355,181,128,118,217,111,59,139,159,232,227,2803,243,310,125,584,103,217,301,301,437,174,59,188,151,242,134,262,149,669,101,226,148,163,149,337,663,282,5936,131,109,310,291,289,80,0
ATAD5,1123,1489,897,1830,1033,1492,1536,1191,1288,1383,1667,1180,1378,1382,1037,1386,1262,1233,1049,1133,1435,1277,1298,1706,210,536,1919,391,137,858,342,216,592,1690,315,110,631,609,663,478,266,422,483,524,1165,419,736,303,971,666,352,746,300,727,361,604,739,198,720,2327,296,449,564,285,1047,275,322,885,701,327,621,627,457,1640,955,552,521,381,238,297,1408,928,2417,284,824,657,1852,436,265,0
CNTN2,2083,1843,1576,1947,1915,2612,2514,3159,4418,1730,3241,4285,3866,1702,1631,2939,2914,2080,2491,3947,2696,3462,3176,3884,3345,3255,1712,4635,3686,1793,2283,1063,2673,4296,4432,1325,3328,1600,3483,2706,3895,2515,5731,3255,4211,3583,5267,1453,3297,3550,7895,5117,4940,4788,4820,635,4893,812,3388,4362,1902,3987,4913,4573,6737,2432,3431,5008,4241,942,4299,3257,3871,1765,2615,6616,3858,4579,5333,1786,2840,5229,1612,4209,2509,2175,2387,4362,4045,1
XRCC2,2713,2970,1851,3712,1665,3022,2560,3758,1776,1727,3734,3190,1766,2360,2405,3179,3213,4363,2701,4340,3008,2711,3143,3303,1492,2868,4943,947,1164,5593,466,957,574,1248,1195,563,738,795,767,907,849,895,1664,874,1871,580,551,679,1428,898,848,897,651,612,670,2209,720,778,707,4988,413,864,877,729,1210,913,1129,755,659,1097,1054,813,597,1183,1145,1123,563,613,804,1285,647,1044,845,917,442,3488,7076,944,663,0
UQCRC2,3493,7042,3466,8262,2968,7111,6082,3990,4528,3661,5308,3489,5077,6423,3161,3261,6687,6985,3331,7552,6511,3543,2718,7741,1529,2731,3478,1821,2258,3482,947,1557,3536,3950,2162,785,2307,1833,2604,1709,1892,1868,1915,2274,2594,1618,2005,2146,1828,2167,2488,2246,2375,2883,2081,2926,3543,1420,2536,6365,537,3889,2233,1887,11652,1248,2327,2492,2710,1721,2304,1837,2231,5897,1915,2383,2238,1628,1853,1357,2603,2283,4053,2679,1147,2580,4605,2203,1903,0
